fpath,dist_idx,dist,img,ver,mos_std,mos,ref_img
dst_imgs/jpeg2000/turtle.jpeg2000.4.png,3,jpeg2000,turtle,4,0.051,0.802,src_imgs/turtle.png
dst_imgs/jpeg2000/turtle.jpeg2000.5.png,3,jpeg2000,turtle,5,0.001,0.9840000000000001,src_imgs/turtle.png
dst_imgs/jpeg2000/veggies.jpeg2000.1.png,3,jpeg2000,veggies,1,0.062,0.045,src_imgs/veggies.png
dst_imgs/jpeg2000/veggies.jpeg2000.2.png,3,jpeg2000,veggies,2,0.127,0.114,src_imgs/veggies.png
dst_imgs/jpeg2000/veggies.jpeg2000.3.png,3,jpeg2000,veggies,3,0.17,0.317,src_imgs/veggies.png
dst_imgs/jpeg2000/veggies.jpeg2000.4.png,3,jpeg2000,veggies,4,0.073,0.5479999999999999,src_imgs/veggies.png
dst_imgs/jpeg2000/veggies.jpeg2000.5.png,3,jpeg2000,veggies,5,0.027999999999999997,0.772,src_imgs/veggies.png
dst_imgs/jpeg2000/woman.jpeg2000.1.png,3,jpeg2000,woman,1,0.015,0.042,src_imgs/woman.png
dst_imgs/jpeg2000/woman.jpeg2000.2.png,3,jpeg2000,woman,2,0.039,0.122,src_imgs/woman.png
dst_imgs/jpeg2000/woman.jpeg2000.3.png,3,jpeg2000,woman,3,0.151,0.40299999999999997,src_imgs/woman.png
dst_imgs/jpeg2000/woman.jpeg2000.4.png,3,jpeg2000,woman,4,0.113,0.6409999999999999,src_imgs/woman.png
dst_imgs/jpeg2000/woman.jpeg2000.5.png,3,jpeg2000,woman,5,0.0,0.897,src_imgs/woman.png
dst_imgs/fnoise/1600.fnoise.1.png,4,fnoise,1600,1,0.042,0.052000000000000005,src_imgs/1600.png
dst_imgs/fnoise/1600.fnoise.2.png,4,fnoise,1600,2,0.057999999999999996,0.253,src_imgs/1600.png
dst_imgs/fnoise/1600.fnoise.3.png,4,fnoise,1600,3,0.021,0.376,src_imgs/1600.png
dst_imgs/fnoise/1600.fnoise.4.png,4,fnoise,1600,4,0.111,0.49,src_imgs/1600.png
dst_imgs/fnoise/1600.fnoise.5.png,4,fnoise,1600,5,0.11599999999999999,0.565,src_imgs/1600.png
dst_imgs/fnoise/aerial_city.fnoise.1.png,4,fnoise,aerial_city,1,0.040999999999999995,0.126,src_imgs/aerial_city.png
dst_imgs/fnoise/aerial_city.fnoise.2.png,4,fnoise,aerial_city,2,0.09699999999999999,0.319,src_imgs/aerial_city.png
dst_imgs/fnoise/aerial_city.fnoise.3.png,4,fnoise,aerial_city,3,0.078,0.475,src_imgs/aerial_city.png
dst_imgs/fnoise/aerial_city.fnoise.4.png,4,fnoise,aerial_city,4,0.052000000000000005,0.601,src_imgs/aerial_city.png
dst_imgs/fnoise/aerial_city.fnoise.5.png,4,fnoise,aerial_city,5,0.07200000000000001,0.708,src_imgs/aerial_city.png
dst_imgs/fnoise/boston.fnoise.1.png,4,fnoise,boston,1,0.049,0.068,src_imgs/boston.png
dst_imgs/fnoise/boston.fnoise.2.png,4,fnoise,boston,2,0.13,0.243,src_imgs/boston.png
dst_imgs/fnoise/boston.fnoise.3.png,4,fnoise,boston,3,0.099,0.498,src_imgs/boston.png
dst_imgs/fnoise/boston.fnoise.4.png,4,fnoise,boston,4,0.10400000000000001,0.62,src_imgs/boston.png
dst_imgs/fnoise/boston.fnoise.5.png,4,fnoise,boston,5,0.10400000000000001,0.7240000000000001,src_imgs/boston.png
dst_imgs/fnoise/bridge.fnoise.1.png,4,fnoise,bridge,1,0.037000000000000005,0.051,src_imgs/bridge.png
dst_imgs/fnoise/bridge.fnoise.2.png,4,fnoise,bridge,2,0.391,0.293,src_imgs/bridge.png
dst_imgs/fnoise/bridge.fnoise.3.png,4,fnoise,bridge,3,0.17600000000000002,0.429,src_imgs/bridge.png
dst_imgs/fnoise/bridge.fnoise.4.png,4,fnoise,bridge,4,0.084,0.595,src_imgs/bridge.png
dst_imgs/fnoise/bridge.fnoise.5.png,4,fnoise,bridge,5,0.057,0.6970000000000001,src_imgs/bridge.png
dst_imgs/fnoise/butter_flower.fnoise.1.png,4,fnoise,butter_flower,1,0.01,0.027999999999999997,src_imgs/butter_flower.png
dst_imgs/fnoise/butter_flower.fnoise.2.png,4,fnoise,butter_flower,2,0.107,0.195,src_imgs/butter_flower.png
dst_imgs/fnoise/butter_flower.fnoise.3.png,4,fnoise,butter_flower,3,0.146,0.382,src_imgs/butter_flower.png
dst_imgs/fnoise/butter_flower.fnoise.4.png,4,fnoise,butter_flower,4,0.034,0.5489999999999999,src_imgs/butter_flower.png
dst_imgs/fnoise/butter_flower.fnoise.5.png,4,fnoise,butter_flower,5,0.061,0.727,src_imgs/butter_flower.png
dst_imgs/fnoise/cactus.fnoise.1.png,4,fnoise,cactus,1,0.141,0.222,src_imgs/cactus.png
dst_imgs/fnoise/cactus.fnoise.2.png,4,fnoise,cactus,2,0.053,0.325,src_imgs/cactus.png
dst_imgs/fnoise/cactus.fnoise.3.png,4,fnoise,cactus,3,0.17300000000000001,0.503,src_imgs/cactus.png
dst_imgs/fnoise/cactus.fnoise.4.png,4,fnoise,cactus,4,0.115,0.595,src_imgs/cactus.png
dst_imgs/fnoise/cactus.fnoise.5.png,4,fnoise,cactus,5,0.028999999999999998,0.667,src_imgs/cactus.png
dst_imgs/fnoise/child_swimming.fnoise.1.png,4,fnoise,child_swimming,1,0.008,0.032,src_imgs/child_swimming.png
dst_imgs/fnoise/child_swimming.fnoise.2.png,4,fnoise,child_swimming,2,0.136,0.226,src_imgs/child_swimming.png
dst_imgs/fnoise/child_swimming.fnoise.3.png,4,fnoise,child_swimming,3,0.154,0.376,src_imgs/child_swimming.png
dst_imgs/fnoise/child_swimming.fnoise.4.png,4,fnoise,child_swimming,4,0.069,0.57,src_imgs/child_swimming.png
dst_imgs/fnoise/child_swimming.fnoise.5.png,4,fnoise,child_swimming,5,0.076,0.6990000000000001,src_imgs/child_swimming.png
dst_imgs/fnoise/couple.fnoise.1.png,4,fnoise,couple,1,0.02,0.012,src_imgs/couple.png
dst_imgs/fnoise/couple.fnoise.2.png,4,fnoise,couple,2,0.040999999999999995,0.08900000000000001,src_imgs/couple.png
dst_imgs/fnoise/couple.fnoise.3.png,4,fnoise,couple,3,0.059000000000000004,0.265,src_imgs/couple.png
dst_imgs/fnoise/couple.fnoise.4.png,4,fnoise,couple,4,0.08,0.467,src_imgs/couple.png
dst_imgs/fnoise/couple.fnoise.5.png,4,fnoise,couple,5,0.122,0.639,src_imgs/couple.png
dst_imgs/fnoise/elk.fnoise.1.png,4,fnoise,elk,1,0.038,0.046,src_imgs/elk.png
dst_imgs/fnoise/elk.fnoise.2.png,4,fnoise,elk,2,0.14,0.247,src_imgs/elk.png
dst_imgs/fnoise/elk.fnoise.3.png,4,fnoise,elk,3,0.02,0.371,src_imgs/elk.png
dst_imgs/fnoise/elk.fnoise.4.png,4,fnoise,elk,4,0.08800000000000001,0.484,src_imgs/elk.png
dst_imgs/fnoise/elk.fnoise.5.png,4,fnoise,elk,5,0.079,0.645,src_imgs/elk.png
dst_imgs/fnoise/family.fnoise.1.png,4,fnoise,family,1,0.061,0.17,src_imgs/family.png
dst_imgs/fnoise/family.fnoise.2.png,4,fnoise,family,2,0.018000000000000002,0.272,src_imgs/family.png
dst_imgs/fnoise/family.fnoise.3.png,4,fnoise,family,3,0.11199999999999999,0.44799999999999995,src_imgs/family.png
dst_imgs/fnoise/family.fnoise.4.png,4,fnoise,family,4,0.139,0.569,src_imgs/family.png
dst_imgs/fnoise/family.fnoise.5.png,4,fnoise,family,5,0.145,0.6809999999999999,src_imgs/family.png
dst_imgs/fnoise/fisher.fnoise.1.png,4,fnoise,fisher,1,0.024,0.066,src_imgs/fisher.png
dst_imgs/fnoise/fisher.fnoise.2.png,4,fnoise,fisher,2,0.175,0.27,src_imgs/fisher.png
dst_imgs/fnoise/fisher.fnoise.3.png,4,fnoise,fisher,3,0.182,0.40299999999999997,src_imgs/fisher.png
dst_imgs/fnoise/fisher.fnoise.4.png,4,fnoise,fisher,4,0.205,0.48700000000000004,src_imgs/fisher.png
dst_imgs/fnoise/fisher.fnoise.5.png,4,fnoise,fisher,5,0.191,0.607,src_imgs/fisher.png
dst_imgs/fnoise/foxy.fnoise.1.png,4,fnoise,foxy,1,0.033,0.023,src_imgs/foxy.png
dst_imgs/fnoise/foxy.fnoise.2.png,4,fnoise,foxy,2,0.081,0.092,src_imgs/foxy.png
dst_imgs/fnoise/foxy.fnoise.3.png,4,fnoise,foxy,3,0.125,0.33299999999999996,src_imgs/foxy.png
dst_imgs/fnoise/foxy.fnoise.4.png,4,fnoise,foxy,4,0.147,0.401,src_imgs/foxy.png
dst_imgs/fnoise/foxy.fnoise.5.png,4,fnoise,foxy,5,0.008,0.5760000000000001,src_imgs/foxy.png
dst_imgs/fnoise/geckos.fnoise.1.png,4,fnoise,geckos,1,0.006,0.004,src_imgs/geckos.png
dst_imgs/fnoise/geckos.fnoise.2.png,4,fnoise,geckos,2,0.115,0.19,src_imgs/geckos.png
dst_imgs/fnoise/geckos.fnoise.3.png,4,fnoise,geckos,3,0.138,0.33799999999999997,src_imgs/geckos.png
dst_imgs/fnoise/geckos.fnoise.4.png,4,fnoise,geckos,4,0.129,0.451,src_imgs/geckos.png
dst_imgs/fnoise/geckos.fnoise.5.png,4,fnoise,geckos,5,0.095,0.61,src_imgs/geckos.png
dst_imgs/fnoise/lady_liberty.fnoise.1.png,4,fnoise,lady_liberty,1,0.053,0.032,src_imgs/lady_liberty.png
dst_imgs/fnoise/lady_liberty.fnoise.2.png,4,fnoise,lady_liberty,2,0.106,0.193,src_imgs/lady_liberty.png
dst_imgs/fnoise/lady_liberty.fnoise.3.png,4,fnoise,lady_liberty,3,0.14800000000000002,0.35200000000000004,src_imgs/lady_liberty.png
dst_imgs/fnoise/lady_liberty.fnoise.4.png,4,fnoise,lady_liberty,4,0.195,0.505,src_imgs/lady_liberty.png
dst_imgs/fnoise/lady_liberty.fnoise.5.png,4,fnoise,lady_liberty,5,0.21100000000000002,0.642,src_imgs/lady_liberty.png
dst_imgs/fnoise/lake.fnoise.1.png,4,fnoise,lake,1,0.133,0.125,src_imgs/lake.png
dst_imgs/fnoise/lake.fnoise.2.png,4,fnoise,lake,2,0.147,0.29,src_imgs/lake.png
dst_imgs/fnoise/lake.fnoise.3.png,4,fnoise,lake,3,0.179,0.44,src_imgs/lake.png
dst_imgs/fnoise/lake.fnoise.4.png,4,fnoise,lake,4,0.057,0.5710000000000001,src_imgs/lake.png
dst_imgs/fnoise/lake.fnoise.5.png,4,fnoise,lake,5,0.033,0.659,src_imgs/lake.png
dst_imgs/fnoise/log_seaside.fnoise.1.png,4,fnoise,log_seaside,1,0.012,0.018000000000000002,src_imgs/log_seaside.png
dst_imgs/fnoise/log_seaside.fnoise.2.png,4,fnoise,log_seaside,2,0.048,0.14300000000000002,src_imgs/log_seaside.png
dst_imgs/fnoise/log_seaside.fnoise.3.png,4,fnoise,log_seaside,3,0.10300000000000001,0.32299999999999995,src_imgs/log_seaside.png
dst_imgs/fnoise/log_seaside.fnoise.4.png,4,fnoise,log_seaside,4,0.08199999999999999,0.518,src_imgs/log_seaside.png
dst_imgs/fnoise/log_seaside.fnoise.5.png,4,fnoise,log_seaside,5,0.079,0.6729999999999999,src_imgs/log_seaside.png
dst_imgs/fnoise/monument.fnoise.1.png,4,fnoise,monument,1,0.043,0.031,src_imgs/monument.png
dst_imgs/fnoise/monument.fnoise.2.png,4,fnoise,monument,2,0.172,0.20800000000000002,src_imgs/monument.png
dst_imgs/fnoise/monument.fnoise.3.png,4,fnoise,monument,3,0.212,0.32,src_imgs/monument.png
dst_imgs/fnoise/monument.fnoise.4.png,4,fnoise,monument,4,0.215,0.514,src_imgs/monument.png
dst_imgs/fnoise/monument.fnoise.5.png,4,fnoise,monument,5,0.217,0.598,src_imgs/monument.png
dst_imgs/fnoise/native_american.fnoise.1.png,4,fnoise,native_american,1,0.111,0.087,src_imgs/native_american.png
dst_imgs/fnoise/native_american.fnoise.2.png,4,fnoise,native_american,2,0.10800000000000001,0.254,src_imgs/native_american.png
dst_imgs/fnoise/native_american.fnoise.3.png,4,fnoise,native_american,3,0.14400000000000002,0.491,src_imgs/native_american.png
dst_imgs/fnoise/native_american.fnoise.4.png,4,fnoise,native_american,4,0.129,0.618,src_imgs/native_american.png
dst_imgs/fnoise/native_american.fnoise.5.png,4,fnoise,native_american,5,0.11,0.735,src_imgs/native_american.png
dst_imgs/fnoise/redwood.fnoise.1.png,4,fnoise,redwood,1,0.061,0.095,src_imgs/redwood.png
dst_imgs/fnoise/redwood.fnoise.2.png,4,fnoise,redwood,2,0.11199999999999999,0.31,src_imgs/redwood.png
dst_imgs/fnoise/redwood.fnoise.3.png,4,fnoise,redwood,3,0.183,0.524,src_imgs/redwood.png
dst_imgs/fnoise/redwood.fnoise.4.png,4,fnoise,redwood,4,0.168,0.653,src_imgs/redwood.png
dst_imgs/fnoise/redwood.fnoise.5.png,4,fnoise,redwood,5,0.146,0.752,src_imgs/redwood.png
dst_imgs/fnoise/roping.fnoise.1.png,4,fnoise,roping,1,0.017,0.032,src_imgs/roping.png
dst_imgs/fnoise/roping.fnoise.2.png,4,fnoise,roping,2,0.11199999999999999,0.139,src_imgs/roping.png
dst_imgs/fnoise/roping.fnoise.3.png,4,fnoise,roping,3,0.231,0.336,src_imgs/roping.png
dst_imgs/fnoise/roping.fnoise.4.png,4,fnoise,roping,4,0.215,0.513,src_imgs/roping.png
dst_imgs/fnoise/roping.fnoise.5.png,4,fnoise,roping,5,0.035,0.738,src_imgs/roping.png
dst_imgs/fnoise/rushmore.fnoise.1.png,4,fnoise,rushmore,1,0.013999999999999999,0.198,src_imgs/rushmore.png
dst_imgs/fnoise/rushmore.fnoise.2.png,4,fnoise,rushmore,2,0.073,0.297,src_imgs/rushmore.png
dst_imgs/fnoise/rushmore.fnoise.3.png,4,fnoise,rushmore,3,0.07,0.42200000000000004,src_imgs/rushmore.png
dst_imgs/fnoise/rushmore.fnoise.4.png,4,fnoise,rushmore,4,0.131,0.547,src_imgs/rushmore.png
dst_imgs/fnoise/rushmore.fnoise.5.png,4,fnoise,rushmore,5,0.107,0.636,src_imgs/rushmore.png
dst_imgs/fnoise/shroom.fnoise.1.png,4,fnoise,shroom,1,0.005,0.022000000000000002,src_imgs/shroom.png
dst_imgs/fnoise/shroom.fnoise.2.png,4,fnoise,shroom,2,0.11,0.18,src_imgs/shroom.png
dst_imgs/fnoise/shroom.fnoise.3.png,4,fnoise,shroom,3,0.102,0.35600000000000004,src_imgs/shroom.png
dst_imgs/fnoise/shroom.fnoise.4.png,4,fnoise,shroom,4,0.09699999999999999,0.575,src_imgs/shroom.png
dst_imgs/fnoise/shroom.fnoise.5.png,4,fnoise,shroom,5,0.098,0.7020000000000001,src_imgs/shroom.png
dst_imgs/fnoise/snow_leaves.fnoise.1.png,4,fnoise,snow_leaves,1,0.055,0.048,src_imgs/snow_leaves.png
dst_imgs/fnoise/snow_leaves.fnoise.2.png,4,fnoise,snow_leaves,2,0.115,0.225,src_imgs/snow_leaves.png
dst_imgs/fnoise/snow_leaves.fnoise.3.png,4,fnoise,snow_leaves,3,0.19899999999999998,0.41100000000000003,src_imgs/snow_leaves.png
dst_imgs/fnoise/snow_leaves.fnoise.4.png,4,fnoise,snow_leaves,4,0.133,0.536,src_imgs/snow_leaves.png
dst_imgs/fnoise/snow_leaves.fnoise.5.png,4,fnoise,snow_leaves,5,0.157,0.679,src_imgs/snow_leaves.png
dst_imgs/fnoise/sunsetcolor.fnoise.1.png,4,fnoise,sunsetcolor,1,0.067,0.11900000000000001,src_imgs/sunsetcolor.png
dst_imgs/fnoise/sunsetcolor.fnoise.2.png,4,fnoise,sunsetcolor,2,0.10800000000000001,0.33899999999999997,src_imgs/sunsetcolor.png
dst_imgs/fnoise/sunsetcolor.fnoise.3.png,4,fnoise,sunsetcolor,3,0.147,0.531,src_imgs/sunsetcolor.png
dst_imgs/fnoise/sunsetcolor.fnoise.4.png,4,fnoise,sunsetcolor,4,0.14800000000000002,0.617,src_imgs/sunsetcolor.png
dst_imgs/fnoise/sunsetcolor.fnoise.5.png,4,fnoise,sunsetcolor,5,0.152,0.721,src_imgs/sunsetcolor.png
dst_imgs/fnoise/sunset_sparrow.fnoise.1.png,4,fnoise,sunset_sparrow,1,0.156,0.22399999999999998,src_imgs/sunset_sparrow.png
dst_imgs/fnoise/sunset_sparrow.fnoise.2.png,4,fnoise,sunset_sparrow,2,0.126,0.369,src_imgs/sunset_sparrow.png
dst_imgs/fnoise/sunset_sparrow.fnoise.3.png,4,fnoise,sunset_sparrow,3,0.17300000000000001,0.539,src_imgs/sunset_sparrow.png
dst_imgs/fnoise/sunset_sparrow.fnoise.4.png,4,fnoise,sunset_sparrow,4,0.127,0.607,src_imgs/sunset_sparrow.png
dst_imgs/fnoise/sunset_sparrow.fnoise.5.png,4,fnoise,sunset_sparrow,5,0.021,0.7340000000000001,src_imgs/sunset_sparrow.png
dst_imgs/fnoise/swarm.fnoise.1.png,4,fnoise,swarm,1,0.077,0.07200000000000001,src_imgs/swarm.png
dst_imgs/fnoise/swarm.fnoise.2.png,4,fnoise,swarm,2,0.016,0.366,src_imgs/swarm.png
dst_imgs/fnoise/swarm.fnoise.3.png,4,fnoise,swarm,3,0.064,0.586,src_imgs/swarm.png
dst_imgs/fnoise/swarm.fnoise.4.png,4,fnoise,swarm,4,0.21,0.6970000000000001,src_imgs/swarm.png
dst_imgs/fnoise/swarm.fnoise.5.png,4,fnoise,swarm,5,0.153,0.816,src_imgs/swarm.png
dst_imgs/fnoise/trolley.fnoise.1.png,4,fnoise,trolley,1,0.059000000000000004,0.067,src_imgs/trolley.png
dst_imgs/fnoise/trolley.fnoise.2.png,4,fnoise,trolley,2,0.152,0.294,src_imgs/trolley.png
dst_imgs/fnoise/trolley.fnoise.3.png,4,fnoise,trolley,3,0.085,0.43200000000000005,src_imgs/trolley.png
dst_imgs/fnoise/trolley.fnoise.4.png,4,fnoise,trolley,4,0.11900000000000001,0.586,src_imgs/trolley.png
dst_imgs/fnoise/trolley.fnoise.5.png,4,fnoise,trolley,5,0.065,0.701,src_imgs/trolley.png
dst_imgs/fnoise/turtle.fnoise.1.png,4,fnoise,turtle,1,0.057,0.039,src_imgs/turtle.png
dst_imgs/fnoise/turtle.fnoise.2.png,4,fnoise,turtle,2,0.07400000000000001,0.17300000000000001,src_imgs/turtle.png
dst_imgs/fnoise/turtle.fnoise.3.png,4,fnoise,turtle,3,0.095,0.345,src_imgs/turtle.png
dst_imgs/fnoise/turtle.fnoise.4.png,4,fnoise,turtle,4,0.07400000000000001,0.5379999999999999,src_imgs/turtle.png
dst_imgs/fnoise/turtle.fnoise.5.png,4,fnoise,turtle,5,0.05,0.653,src_imgs/turtle.png
dst_imgs/fnoise/veggies.fnoise.1.png,4,fnoise,veggies,1,0.08199999999999999,0.065,src_imgs/veggies.png
dst_imgs/fnoise/veggies.fnoise.2.png,4,fnoise,veggies,2,0.11900000000000001,0.203,src_imgs/veggies.png
dst_imgs/fnoise/veggies.fnoise.3.png,4,fnoise,veggies,3,0.141,0.371,src_imgs/veggies.png
dst_imgs/fnoise/veggies.fnoise.4.png,4,fnoise,veggies,4,0.025,0.6,src_imgs/veggies.png
dst_imgs/fnoise/veggies.fnoise.5.png,4,fnoise,veggies,5,0.009000000000000001,0.6829999999999999,src_imgs/veggies.png
dst_imgs/fnoise/woman.fnoise.1.png,4,fnoise,woman,1,0.14400000000000002,0.099,src_imgs/woman.png
dst_imgs/fnoise/woman.fnoise.2.png,4,fnoise,woman,2,0.12,0.262,src_imgs/woman.png
dst_imgs/fnoise/woman.fnoise.3.png,4,fnoise,woman,3,0.163,0.49,src_imgs/woman.png
dst_imgs/fnoise/woman.fnoise.4.png,4,fnoise,woman,4,0.142,0.638,src_imgs/woman.png
dst_imgs/fnoise/woman.fnoise.5.png,4,fnoise,woman,5,0.11800000000000001,0.742,src_imgs/woman.png
dst_imgs/BLUR/1600.BLUR.1.png,5,blur,1600,1,0.053,0.043,src_imgs/1600.png
dst_imgs/BLUR/1600.BLUR.2.png,5,blur,1600,2,0.08199999999999999,0.142,src_imgs/1600.png
dst_imgs/BLUR/1600.BLUR.3.png,5,blur,1600,3,0.08199999999999999,0.341,src_imgs/1600.png
dst_imgs/BLUR/1600.BLUR.4.png,5,blur,1600,4,0.115,0.47100000000000003,src_imgs/1600.png
dst_imgs/BLUR/1600.BLUR.5.png,5,blur,1600,5,0.054000000000000006,0.75,src_imgs/1600.png
dst_imgs/BLUR/aerial_city.BLUR.1.png,5,blur,aerial_city,1,0.01,0.025,src_imgs/aerial_city.png
dst_imgs/BLUR/aerial_city.BLUR.2.png,5,blur,aerial_city,2,0.08199999999999999,0.114,src_imgs/aerial_city.png
dst_imgs/BLUR/aerial_city.BLUR.3.png,5,blur,aerial_city,3,0.087,0.259,src_imgs/aerial_city.png
dst_imgs/BLUR/aerial_city.BLUR.4.png,5,blur,aerial_city,4,0.08,0.46399999999999997,src_imgs/aerial_city.png
dst_imgs/BLUR/aerial_city.BLUR.5.png,5,blur,aerial_city,5,0.07400000000000001,0.8959999999999999,src_imgs/aerial_city.png
dst_imgs/BLUR/boston.BLUR.1.png,5,blur,boston,1,0.06,0.083,src_imgs/boston.png
dst_imgs/BLUR/boston.BLUR.2.png,5,blur,boston,2,0.10800000000000001,0.21600000000000003,src_imgs/boston.png
dst_imgs/BLUR/boston.BLUR.3.png,5,blur,boston,3,0.156,0.363,src_imgs/boston.png
dst_imgs/BLUR/boston.BLUR.4.png,5,blur,boston,4,0.075,0.5710000000000001,src_imgs/boston.png
dst_imgs/BLUR/boston.BLUR.5.png,5,blur,boston,5,0.023,0.9129999999999999,src_imgs/boston.png
dst_imgs/BLUR/bridge.BLUR.1.png,5,blur,bridge,1,0.06,0.061,src_imgs/bridge.png
dst_imgs/BLUR/bridge.BLUR.2.png,5,blur,bridge,2,0.048,0.182,src_imgs/bridge.png
dst_imgs/BLUR/bridge.BLUR.3.png,5,blur,bridge,3,0.07,0.348,src_imgs/bridge.png
dst_imgs/BLUR/bridge.BLUR.4.png,5,blur,bridge,4,0.071,0.636,src_imgs/bridge.png
dst_imgs/BLUR/bridge.BLUR.5.png,5,blur,bridge,5,0.027000000000000003,0.777,src_imgs/bridge.png
dst_imgs/BLUR/butter_flower.BLUR.1.png,5,blur,butter_flower,1,0.065,0.078,src_imgs/butter_flower.png
dst_imgs/BLUR/butter_flower.BLUR.2.png,5,blur,butter_flower,2,0.11,0.20199999999999999,src_imgs/butter_flower.png
dst_imgs/BLUR/butter_flower.BLUR.3.png,5,blur,butter_flower,3,0.142,0.48200000000000004,src_imgs/butter_flower.png
dst_imgs/BLUR/butter_flower.BLUR.4.png,5,blur,butter_flower,4,0.091,0.779,src_imgs/butter_flower.png
dst_imgs/BLUR/butter_flower.BLUR.5.png,5,blur,butter_flower,5,0.012,0.953,src_imgs/butter_flower.png
dst_imgs/BLUR/cactus.BLUR.1.png,5,blur,cactus,1,0.08,0.067,src_imgs/cactus.png
dst_imgs/BLUR/cactus.BLUR.2.png,5,blur,cactus,2,0.091,0.147,src_imgs/cactus.png
dst_imgs/BLUR/cactus.BLUR.3.png,5,blur,cactus,3,0.21899999999999997,0.39899999999999997,src_imgs/cactus.png
dst_imgs/BLUR/cactus.BLUR.4.png,5,blur,cactus,4,0.147,0.508,src_imgs/cactus.png
dst_imgs/BLUR/cactus.BLUR.5.png,5,blur,cactus,5,0.044000000000000004,0.75,src_imgs/cactus.png
dst_imgs/BLUR/child_swimming.BLUR.1.png,5,blur,child_swimming,1,0.008,0.032,src_imgs/child_swimming.png
dst_imgs/BLUR/child_swimming.BLUR.2.png,5,blur,child_swimming,2,0.114,0.187,src_imgs/child_swimming.png
dst_imgs/BLUR/child_swimming.BLUR.3.png,5,blur,child_swimming,3,0.14300000000000002,0.29,src_imgs/child_swimming.png
dst_imgs/BLUR/child_swimming.BLUR.4.png,5,blur,child_swimming,4,0.128,0.485,src_imgs/child_swimming.png
dst_imgs/BLUR/child_swimming.BLUR.5.png,5,blur,child_swimming,5,0.008,0.758,src_imgs/child_swimming.png
dst_imgs/BLUR/couple.BLUR.1.png,5,blur,couple,1,0.055999999999999994,0.047,src_imgs/couple.png
dst_imgs/BLUR/couple.BLUR.2.png,5,blur,couple,2,0.079,0.249,src_imgs/couple.png
dst_imgs/BLUR/couple.BLUR.3.png,5,blur,couple,3,0.073,0.408,src_imgs/couple.png
dst_imgs/BLUR/couple.BLUR.4.png,5,blur,couple,4,0.011000000000000001,0.589,src_imgs/couple.png
dst_imgs/BLUR/couple.BLUR.5.png,5,blur,couple,5,0.018000000000000002,0.785,src_imgs/couple.png
dst_imgs/BLUR/elk.BLUR.1.png,5,blur,elk,1,0.044000000000000004,0.044000000000000004,src_imgs/elk.png
dst_imgs/BLUR/elk.BLUR.2.png,5,blur,elk,2,0.07200000000000001,0.122,src_imgs/elk.png
dst_imgs/BLUR/elk.BLUR.3.png,5,blur,elk,3,0.078,0.247,src_imgs/elk.png
dst_imgs/BLUR/elk.BLUR.4.png,5,blur,elk,4,0.077,0.405,src_imgs/elk.png
dst_imgs/BLUR/elk.BLUR.5.png,5,blur,elk,5,0.040999999999999995,0.763,src_imgs/elk.png
dst_imgs/BLUR/family.BLUR.1.png,5,blur,family,1,0.017,0.037000000000000005,src_imgs/family.png
dst_imgs/BLUR/family.BLUR.2.png,5,blur,family,2,0.078,0.149,src_imgs/family.png
dst_imgs/BLUR/family.BLUR.3.png,5,blur,family,3,0.063,0.262,src_imgs/family.png
dst_imgs/BLUR/family.BLUR.4.png,5,blur,family,4,0.158,0.5379999999999999,src_imgs/family.png
dst_imgs/BLUR/family.BLUR.5.png,5,blur,family,5,0.10300000000000001,0.856,src_imgs/family.png
dst_imgs/BLUR/fisher.BLUR.1.png,5,blur,fisher,1,0.051,0.055999999999999994,src_imgs/fisher.png
dst_imgs/BLUR/fisher.BLUR.2.png,5,blur,fisher,2,0.163,0.361,src_imgs/fisher.png
dst_imgs/BLUR/fisher.BLUR.3.png,5,blur,fisher,3,0.172,0.583,src_imgs/fisher.png
dst_imgs/BLUR/fisher.BLUR.4.png,5,blur,fisher,4,0.087,0.8,src_imgs/fisher.png
dst_imgs/BLUR/fisher.BLUR.5.png,5,blur,fisher,5,0.06,0.9129999999999999,src_imgs/fisher.png
dst_imgs/BLUR/foxy.BLUR.1.png,5,blur,foxy,1,0.001,0.016,src_imgs/foxy.png
dst_imgs/BLUR/foxy.BLUR.2.png,5,blur,foxy,2,0.10400000000000001,0.11,src_imgs/foxy.png
dst_imgs/BLUR/foxy.BLUR.3.png,5,blur,foxy,3,0.124,0.18,src_imgs/foxy.png
dst_imgs/BLUR/foxy.BLUR.4.png,5,blur,foxy,4,0.147,0.29,src_imgs/foxy.png
dst_imgs/BLUR/foxy.BLUR.5.png,5,blur,foxy,5,0.113,0.442,src_imgs/foxy.png
dst_imgs/BLUR/geckos.BLUR.1.png,5,blur,geckos,1,0.022000000000000002,0.013000000000000001,src_imgs/geckos.png
dst_imgs/BLUR/geckos.BLUR.2.png,5,blur,geckos,2,0.036000000000000004,0.068,src_imgs/geckos.png
dst_imgs/BLUR/geckos.BLUR.3.png,5,blur,geckos,3,0.1,0.231,src_imgs/geckos.png
dst_imgs/BLUR/geckos.BLUR.4.png,5,blur,geckos,4,0.13699999999999998,0.341,src_imgs/geckos.png
dst_imgs/BLUR/geckos.BLUR.5.png,5,blur,geckos,5,0.127,0.57,src_imgs/geckos.png
dst_imgs/BLUR/lady_liberty.BLUR.1.png,5,blur,lady_liberty,1,0.039,0.059000000000000004,src_imgs/lady_liberty.png
