dist_img,img,dist,ver,ref_img,mos,var
images/I44_25_05.png,I44,25,05,images/I44.png,2.97,0.795
images/I45_01_01.png,I45,01,01,images/I45.png,4.57,0.496
images/I45_01_02.png,I45,01,02,images/I45.png,4.3,0.69
images/I45_01_03.png,I45,01,03,images/I45.png,2.63,0.795
images/I45_01_04.png,I45,01,04,images/I45.png,1.45,0.498
images/I45_01_05.png,I45,01,05,images/I45.png,1.23,0.423
images/I45_02_01.png,I45,02,01,images/I45.png,3.63,0.836
images/I45_02_02.png,I45,02,02,images/I45.png,2.13,0.696
images/I45_02_03.png,I45,02,03,images/I45.png,1.5,0.6709999999999999
images/I45_02_04.png,I45,02,04,images/I45.png,1.4,0.49
images/I45_02_05.png,I45,02,05,images/I45.png,1.17,0.373
images/I45_03_01.png,I45,03,01,images/I45.png,4.6,0.49
images/I45_03_02.png,I45,03,02,images/I45.png,3.8,0.872
images/I45_03_03.png,I45,03,03,images/I45.png,2.53,0.884
images/I45_03_04.png,I45,03,04,images/I45.png,1.9,0.597
images/I45_03_05.png,I45,03,05,images/I45.png,1.6,0.611
images/I45_04_01.png,I45,04,01,images/I45.png,4.7,0.526
images/I45_04_02.png,I45,04,02,images/I45.png,2.8,1.013
images/I45_04_03.png,I45,04,03,images/I45.png,1.5,0.8059999999999999
images/I45_04_04.png,I45,04,04,images/I45.png,1.6,0.7120000000000001
images/I45_04_05.png,I45,04,05,images/I45.png,1.3,0.45799999999999996
images/I45_05_01.png,I45,05,01,images/I45.png,3.8,0.792
images/I45_05_02.png,I45,05,02,images/I45.png,2.69,0.95
images/I45_05_03.png,I45,05,03,images/I45.png,1.63,0.547
images/I45_05_04.png,I45,05,04,images/I45.png,1.53,0.562
images/I45_05_05.png,I45,05,05,images/I45.png,1.63,0.706
images/I45_06_01.png,I45,06,01,images/I45.png,3.33,1.1640000000000001
images/I45_06_02.png,I45,06,02,images/I45.png,3.0,1.155
images/I45_06_03.png,I45,06,03,images/I45.png,2.5,0.922
images/I45_06_04.png,I45,06,04,images/I45.png,2.47,0.991
images/I45_06_05.png,I45,06,05,images/I45.png,1.53,0.718
images/I45_07_01.png,I45,07,01,images/I45.png,2.93,0.998
images/I45_07_02.png,I45,07,02,images/I45.png,2.67,0.978
images/I45_07_03.png,I45,07,03,images/I45.png,2.3,1.069
images/I45_07_04.png,I45,07,04,images/I45.png,2.57,1.1159999999999999
images/I45_07_05.png,I45,07,05,images/I45.png,1.93,0.892
images/I45_08_01.png,I45,08,01,images/I45.png,4.53,0.562
images/I45_08_02.png,I45,08,02,images/I45.png,3.4,0.9520000000000001
images/I45_08_03.png,I45,08,03,images/I45.png,2.63,1.08
images/I45_08_04.png,I45,08,04,images/I45.png,1.37,0.547
images/I45_08_05.png,I45,08,05,images/I45.png,1.3,0.45799999999999996
images/I45_09_01.png,I45,09,01,images/I45.png,4.5,0.5
images/I45_09_02.png,I45,09,02,images/I45.png,4.47,0.499
images/I45_09_03.png,I45,09,03,images/I45.png,3.23,0.9890000000000001
images/I45_09_04.png,I45,09,04,images/I45.png,2.03,0.605
images/I45_09_05.png,I45,09,05,images/I45.png,1.13,0.34
images/I45_10_01.png,I45,10,01,images/I45.png,4.1,0.7
images/I45_10_02.png,I45,10,02,images/I45.png,4.06,0.759
images/I45_10_03.png,I45,10,03,images/I45.png,3.58,1.0090000000000001
images/I45_10_04.png,I45,10,04,images/I45.png,1.53,0.562
images/I45_10_05.png,I45,10,05,images/I45.png,1.13,0.34
images/I45_11_01.png,I45,11,01,images/I45.png,3.97,0.657
images/I45_11_02.png,I45,11,02,images/I45.png,3.17,0.82
images/I45_11_03.png,I45,11,03,images/I45.png,2.67,0.978
images/I45_11_04.png,I45,11,04,images/I45.png,2.4,0.8
images/I45_11_05.png,I45,11,05,images/I45.png,2.33,0.6990000000000001
images/I45_12_01.png,I45,12,01,images/I45.png,4.47,0.618
images/I45_12_02.png,I45,12,02,images/I45.png,3.43,0.883
images/I45_12_03.png,I45,12,03,images/I45.png,2.94,0.716
images/I45_12_04.png,I45,12,04,images/I45.png,2.27,0.629
images/I45_12_05.png,I45,12,05,images/I45.png,2.23,0.8440000000000001
images/I45_13_01.png,I45,13,01,images/I45.png,3.37,0.836
images/I45_13_02.png,I45,13,02,images/I45.png,2.8,0.792
images/I45_13_03.png,I45,13,03,images/I45.png,2.71,0.727
images/I45_13_04.png,I45,13,04,images/I45.png,2.37,0.752
images/I45_13_05.png,I45,13,05,images/I45.png,2.03,0.605
images/I45_14_01.png,I45,14,01,images/I45.png,4.27,0.727
images/I45_14_02.png,I45,14,02,images/I45.png,3.23,0.883
images/I45_14_03.png,I45,14,03,images/I45.png,2.77,0.8029999999999999
images/I45_14_04.png,I45,14,04,images/I45.png,2.3,0.64
images/I45_14_05.png,I45,14,05,images/I45.png,1.73,0.442
images/I45_15_01.png,I45,15,01,images/I45.png,3.6,0.757
images/I45_15_02.png,I45,15,02,images/I45.png,2.27,0.727
images/I45_15_03.png,I45,15,03,images/I45.png,1.63,0.605
images/I45_15_04.png,I45,15,04,images/I45.png,1.47,0.499
images/I45_15_05.png,I45,15,05,images/I45.png,1.3,0.45799999999999996
images/I45_16_01.png,I45,16,01,images/I45.png,4.63,0.547
images/I45_16_02.png,I45,16,02,images/I45.png,4.4,0.611
images/I45_16_03.png,I45,16,03,images/I45.png,3.7,0.7809999999999999
images/I45_16_04.png,I45,16,04,images/I45.png,2.3,0.64
images/I45_16_05.png,I45,16,05,images/I45.png,1.47,0.618
images/I45_17_01.png,I45,17,01,images/I45.png,4.67,0.537
images/I45_17_02.png,I45,17,02,images/I45.png,4.63,0.547
images/I45_17_03.png,I45,17,03,images/I45.png,4.17,0.778
images/I45_17_04.png,I45,17,04,images/I45.png,3.97,0.657
images/I45_17_05.png,I45,17,05,images/I45.png,2.87,0.884
images/I45_18_01.png,I45,18,01,images/I45.png,4.3,0.69
images/I45_18_02.png,I45,18,02,images/I45.png,4.43,0.883
images/I45_18_03.png,I45,18,03,images/I45.png,4.53,0.562
images/I45_18_04.png,I45,18,04,images/I45.png,4.43,0.5589999999999999
images/I45_18_05.png,I45,18,05,images/I45.png,4.03,0.605
images/I45_19_01.png,I45,19,01,images/I45.png,4.4,0.757
images/I45_19_02.png,I45,19,02,images/I45.png,4.3,0.64
images/I45_19_03.png,I45,19,03,images/I45.png,2.9,0.943
images/I45_19_04.png,I45,19,04,images/I45.png,1.57,0.496
images/I45_19_05.png,I45,19,05,images/I45.png,1.4,0.49
images/I45_20_01.png,I45,20,01,images/I45.png,4.27,0.8540000000000001
images/I45_20_02.png,I45,20,02,images/I45.png,3.27,1.2890000000000001
images/I45_20_03.png,I45,20,03,images/I45.png,2.67,1.374
images/I45_20_04.png,I45,20,04,images/I45.png,3.13,1.147
images/I45_20_05.png,I45,20,05,images/I45.png,2.07,1.062
images/I45_21_01.png,I45,21,01,images/I45.png,3.77,1.1159999999999999
images/I45_21_02.png,I45,21,02,images/I45.png,2.43,0.883
images/I45_21_03.png,I45,21,03,images/I45.png,2.6,0.987
images/I45_21_04.png,I45,21,04,images/I45.png,2.4,0.8
images/I45_21_05.png,I45,21,05,images/I45.png,1.23,0.423
images/I45_22_01.png,I45,22,01,images/I45.png,4.23,0.6579999999999999
images/I45_22_02.png,I45,22,02,images/I45.png,4.1,0.831
images/I45_22_03.png,I45,22,03,images/I45.png,3.73,1.031
images/I45_22_04.png,I45,22,04,images/I45.png,3.3,0.971
images/I45_22_05.png,I45,22,05,images/I45.png,2.47,0.9570000000000001
images/I45_23_01.png,I45,23,01,images/I45.png,4.03,0.875
images/I45_23_02.png,I45,23,02,images/I45.png,2.77,0.9890000000000001
images/I45_23_03.png,I45,23,03,images/I45.png,2.4,1.02
images/I45_23_04.png,I45,23,04,images/I45.png,1.97,0.948
images/I45_23_05.png,I45,23,05,images/I45.png,1.97,0.836
images/I45_24_01.png,I45,24,01,images/I45.png,3.4,0.879
images/I45_24_02.png,I45,24,02,images/I45.png,2.53,0.8059999999999999
images/I45_24_03.png,I45,24,03,images/I45.png,2.1,0.7
images/I45_24_04.png,I45,24,04,images/I45.png,1.53,0.562
images/I45_24_05.png,I45,24,05,images/I45.png,1.37,0.547
images/I45_25_01.png,I45,25,01,images/I45.png,3.4,0.841
images/I45_25_02.png,I45,25,02,images/I45.png,3.8,0.792
images/I45_25_03.png,I45,25,03,images/I45.png,4.27,0.68
images/I45_25_04.png,I45,25,04,images/I45.png,4.27,0.512
images/I45_25_05.png,I45,25,05,images/I45.png,3.2,0.872
images/I46_01_01.png,I46,01,01,images/I46.png,4.65,0.65
images/I46_01_02.png,I46,01,02,images/I46.png,4.33,0.537
images/I46_01_03.png,I46,01,03,images/I46.png,2.97,0.875
images/I46_01_04.png,I46,01,04,images/I46.png,1.63,0.706
images/I46_01_05.png,I46,01,05,images/I46.png,1.17,0.373
images/I46_02_01.png,I46,02,01,images/I46.png,4.03,0.706
images/I46_02_02.png,I46,02,02,images/I46.png,2.5,0.847
images/I46_02_03.png,I46,02,03,images/I46.png,1.73,0.68
images/I46_02_04.png,I46,02,04,images/I46.png,1.33,0.47100000000000003
images/I46_02_05.png,I46,02,05,images/I46.png,1.2,0.4
images/I46_03_01.png,I46,03,01,images/I46.png,4.67,0.47100000000000003
images/I46_03_02.png,I46,03,02,images/I46.png,4.1,0.6509999999999999
images/I46_03_03.png,I46,03,03,images/I46.png,3.3,1.038
images/I46_03_04.png,I46,03,04,images/I46.png,2.0,0.6829999999999999
images/I46_03_05.png,I46,03,05,images/I46.png,1.53,0.618
images/I46_04_01.png,I46,04,01,images/I46.png,4.53,0.67
images/I46_04_02.png,I46,04,02,images/I46.png,2.47,0.846
images/I46_04_03.png,I46,04,03,images/I46.png,1.73,0.8540000000000001
images/I46_04_04.png,I46,04,04,images/I46.png,1.45,0.664
images/I46_04_05.png,I46,04,05,images/I46.png,1.5,0.7190000000000001
images/I46_05_01.png,I46,05,01,images/I46.png,4.53,0.846
images/I46_05_02.png,I46,05,02,images/I46.png,2.8,0.909
images/I46_05_03.png,I46,05,03,images/I46.png,2.37,0.795
images/I46_05_04.png,I46,05,04,images/I46.png,2.43,1.055
images/I46_05_05.png,I46,05,05,images/I46.png,2.67,1.011
images/I46_06_01.png,I46,06,01,images/I46.png,4.07,0.8540000000000001
images/I46_06_02.png,I46,06,02,images/I46.png,3.9,0.79
images/I46_06_03.png,I46,06,03,images/I46.png,3.67,0.745
images/I46_06_04.png,I46,06,04,images/I46.png,3.1,0.831
images/I46_06_05.png,I46,06,05,images/I46.png,2.37,0.657
images/I46_07_01.png,I46,07,01,images/I46.png,2.35,1.123
images/I46_07_02.png,I46,07,02,images/I46.png,2.57,1.055
images/I46_07_03.png,I46,07,03,images/I46.png,2.13,1.176
images/I46_07_04.png,I46,07,04,images/I46.png,1.7,0.823
images/I46_07_05.png,I46,07,05,images/I46.png,1.63,0.875
images/I46_08_01.png,I46,08,01,images/I46.png,4.6,0.7120000000000001
images/I46_08_02.png,I46,08,02,images/I46.png,3.33,0.83
images/I46_08_03.png,I46,08,03,images/I46.png,2.47,0.991
images/I46_08_04.png,I46,08,04,images/I46.png,1.37,0.48200000000000004
images/I46_08_05.png,I46,08,05,images/I46.png,1.3,0.45799999999999996
images/I46_09_01.png,I46,09,01,images/I46.png,4.53,0.499
images/I46_09_02.png,I46,09,02,images/I46.png,4.1,0.79
images/I46_09_03.png,I46,09,03,images/I46.png,3.67,0.943
images/I46_09_04.png,I46,09,04,images/I46.png,1.97,0.657
images/I46_09_05.png,I46,09,05,images/I46.png,1.17,0.373
images/I46_10_01.png,I46,10,01,images/I46.png,4.67,0.537
images/I46_10_02.png,I46,10,02,images/I46.png,4.43,0.5589999999999999
images/I46_10_03.png,I46,10,03,images/I46.png,4.13,1.024
images/I46_10_04.png,I46,10,04,images/I46.png,2.03,0.752
images/I46_10_05.png,I46,10,05,images/I46.png,1.4,0.49
images/I46_11_01.png,I46,11,01,images/I46.png,4.23,0.8029999999999999
images/I46_11_02.png,I46,11,02,images/I46.png,3.8,0.748
images/I46_11_03.png,I46,11,03,images/I46.png,3.6,0.8
images/I46_11_04.png,I46,11,04,images/I46.png,3.03,0.795
images/I46_11_05.png,I46,11,05,images/I46.png,2.3,0.69
images/I46_12_01.png,I46,12,01,images/I46.png,4.63,0.547
images/I46_12_02.png,I46,12,02,images/I46.png,4.17,0.86
images/I46_12_03.png,I46,12,03,images/I46.png,3.7,0.64
images/I46_12_04.png,I46,12,04,images/I46.png,3.13,0.718
images/I46_12_05.png,I46,12,05,images/I46.png,2.77,0.883
images/I46_13_01.png,I46,13,01,images/I46.png,4.4,0.757
images/I46_13_02.png,I46,13,02,images/I46.png,3.6,1.143
images/I46_13_03.png,I46,13,03,images/I46.png,3.37,0.912
images/I46_13_04.png,I46,13,04,images/I46.png,2.73,0.629
images/I46_13_05.png,I46,13,05,images/I46.png,2.3,0.823
images/I46_14_01.png,I46,14,01,images/I46.png,4.53,0.67
images/I46_14_02.png,I46,14,02,images/I46.png,3.77,0.8440000000000001
images/I46_14_03.png,I46,14,03,images/I46.png,3.07,0.998
images/I46_14_04.png,I46,14,04,images/I46.png,2.5,0.7190000000000001
images/I46_14_05.png,I46,14,05,images/I46.png,1.87,0.8059999999999999
images/I46_15_01.png,I46,15,01,images/I46.png,4.23,0.667
images/I46_15_02.png,I46,15,02,images/I46.png,3.3,0.737
images/I46_15_03.png,I46,15,03,images/I46.png,2.8,0.833
images/I46_15_04.png,I46,15,04,images/I46.png,1.72,0.514
images/I46_15_05.png,I46,15,05,images/I46.png,1.3,0.45799999999999996
images/I46_16_01.png,I46,16,01,images/I46.png,4.63,0.48200000000000004
images/I46_16_02.png,I46,16,02,images/I46.png,4.4,0.5539999999999999
images/I46_16_03.png,I46,16,03,images/I46.png,3.67,0.978
images/I46_16_04.png,I46,16,04,images/I46.png,2.43,0.92
images/I46_16_05.png,I46,16,05,images/I46.png,1.67,0.745
images/I46_17_01.png,I46,17,01,images/I46.png,4.67,0.47100000000000003
images/I46_17_02.png,I46,17,02,images/I46.png,4.63,0.48200000000000004
images/I46_17_03.png,I46,17,03,images/I46.png,4.27,0.727
images/I46_17_04.png,I46,17,04,images/I46.png,3.6,0.879
images/I46_17_05.png,I46,17,05,images/I46.png,2.33,0.83
images/I46_18_01.png,I46,18,01,images/I46.png,3.97,0.752
images/I46_18_02.png,I46,18,02,images/I46.png,4.57,0.667
images/I46_18_03.png,I46,18,03,images/I46.png,4.73,0.573
images/I46_18_04.png,I46,18,04,images/I46.png,4.67,0.47100000000000003
images/I46_18_05.png,I46,18,05,images/I46.png,3.97,0.912
images/I46_19_01.png,I46,19,01,images/I46.png,4.53,0.499
images/I46_19_02.png,I46,19,02,images/I46.png,4.1,0.7
images/I46_19_03.png,I46,19,03,images/I46.png,3.33,0.6990000000000001
images/I46_19_04.png,I46,19,04,images/I46.png,1.87,0.618
images/I46_19_05.png,I46,19,05,images/I46.png,1.33,0.47100000000000003
images/I46_20_01.png,I46,20,01,images/I46.png,4.6,0.6629999999999999
images/I46_20_02.png,I46,20,02,images/I46.png,4.5,0.563
images/I46_20_03.png,I46,20,03,images/I46.png,4.43,0.92
images/I46_20_04.png,I46,20,04,images/I46.png,4.23,0.7609999999999999
images/I46_20_05.png,I46,20,05,images/I46.png,4.37,0.795
images/I46_21_01.png,I46,21,01,images/I46.png,3.7,1.038
images/I46_21_02.png,I46,21,02,images/I46.png,2.9,0.978
images/I46_21_03.png,I46,21,03,images/I46.png,2.43,0.955
images/I46_21_04.png,I46,21,04,images/I46.png,2.47,0.846
images/I46_21_05.png,I46,21,05,images/I46.png,1.6,0.757
images/I46_22_01.png,I46,22,01,images/I46.png,4.57,0.496
images/I46_22_02.png,I46,22,02,images/I46.png,4.67,0.537
images/I46_22_03.png,I46,22,03,images/I46.png,4.43,0.616
images/I46_22_04.png,I46,22,04,images/I46.png,4.5,0.847
images/I46_22_05.png,I46,22,05,images/I46.png,3.93,1.093
images/I46_23_01.png,I46,23,01,images/I46.png,2.83,1.2409999999999999
images/I46_23_02.png,I46,23,02,images/I46.png,2.57,1.202
images/I46_23_03.png,I46,23,03,images/I46.png,2.1,0.79
images/I46_23_04.png,I46,23,04,images/I46.png,2.17,0.86
images/I46_23_05.png,I46,23,05,images/I46.png,1.87,0.763
images/I46_24_01.png,I46,24,01,images/I46.png,3.1,1.012
images/I46_24_02.png,I46,24,02,images/I46.png,2.33,0.8690000000000001
images/I46_24_03.png,I46,24,03,images/I46.png,1.9,0.87
images/I46_24_04.png,I46,24,04,images/I46.png,1.43,0.667
images/I46_24_05.png,I46,24,05,images/I46.png,1.3,0.526
images/I46_25_01.png,I46,25,01,images/I46.png,3.53,0.9570000000000001
images/I46_25_02.png,I46,25,02,images/I46.png,4.23,0.5589999999999999
images/I46_25_03.png,I46,25,03,images/I46.png,4.57,0.496
images/I46_25_04.png,I46,25,04,images/I46.png,4.33,0.789
images/I46_25_05.png,I46,25,05,images/I46.png,3.47,0.991
images/I47_01_01.png,I47,01,01,images/I47.png,4.5,0.847
images/I47_01_02.png,I47,01,02,images/I47.png,4.27,0.727
images/I47_01_03.png,I47,01,03,images/I47.png,3.13,0.8059999999999999
images/I47_01_04.png,I47,01,04,images/I47.png,2.07,0.629
images/I47_01_05.png,I47,01,05,images/I47.png,1.47,0.499
images/I47_02_01.png,I47,02,01,images/I47.png,4.27,0.727
images/I47_02_02.png,I47,02,02,images/I47.png,3.13,0.9209999999999999
images/I47_02_03.png,I47,02,03,images/I47.png,2.33,0.6990000000000001
images/I47_02_04.png,I47,02,04,images/I47.png,1.5,0.619
images/I47_02_05.png,I47,02,05,images/I47.png,1.37,0.48200000000000004
images/I47_03_01.png,I47,03,01,images/I47.png,4.63,0.547
images/I47_03_02.png,I47,03,02,images/I47.png,4.27,0.68
images/I47_03_03.png,I47,03,03,images/I47.png,3.17,0.898
images/I47_03_04.png,I47,03,04,images/I47.png,2.4,0.7120000000000001
images/I47_03_05.png,I47,03,05,images/I47.png,1.7,0.586
images/I47_04_01.png,I47,04,01,images/I47.png,4.67,0.537
images/I47_04_02.png,I47,04,02,images/I47.png,2.57,0.9890000000000001
images/I47_04_03.png,I47,04,03,images/I47.png,1.6,0.5539999999999999
images/I47_04_04.png,I47,04,04,images/I47.png,1.23,0.496
images/I47_04_05.png,I47,04,05,images/I47.png,1.2,0.4
images/I47_05_01.png,I47,05,01,images/I47.png,4.47,0.718
images/I47_05_02.png,I47,05,02,images/I47.png,2.47,0.9570000000000001
images/I47_05_03.png,I47,05,03,images/I47.png,1.93,0.892
images/I47_05_04.png,I47,05,04,images/I47.png,1.68,0.778
images/I47_05_05.png,I47,05,05,images/I47.png,1.63,0.795
images/I47_06_01.png,I47,06,01,images/I47.png,3.83,0.934
images/I47_06_02.png,I47,06,02,images/I47.png,3.4,1.172
images/I47_06_03.png,I47,06,03,images/I47.png,3.13,0.9570000000000001
images/I47_06_04.png,I47,06,04,images/I47.png,3.0,1.033
images/I47_06_05.png,I47,06,05,images/I47.png,2.33,0.907
images/I47_07_01.png,I47,07,01,images/I47.png,2.47,1.056
images/I47_07_02.png,I47,07,02,images/I47.png,2.0,1.155
images/I47_07_03.png,I47,07,03,images/I47.png,1.93,1.031
images/I47_07_04.png,I47,07,04,images/I47.png,2.27,1.236
images/I47_07_05.png,I47,07,05,images/I47.png,1.73,0.892
images/I47_08_01.png,I47,08,01,images/I47.png,4.6,0.6629999999999999
images/I47_08_02.png,I47,08,02,images/I47.png,3.23,0.8440000000000001
images/I47_08_03.png,I47,08,03,images/I47.png,2.53,0.991
images/I47_08_04.png,I47,08,04,images/I47.png,1.23,0.423
images/I47_08_05.png,I47,08,05,images/I47.png,1.03,0.18
images/I47_09_01.png,I47,09,01,images/I47.png,4.67,0.537
images/I47_09_02.png,I47,09,02,images/I47.png,4.2,0.909
images/I47_09_03.png,I47,09,03,images/I47.png,4.4,0.757
images/I47_09_04.png,I47,09,04,images/I47.png,3.13,1.147
images/I47_09_05.png,I47,09,05,images/I47.png,1.47,0.499
images/I47_10_01.png,I47,10,01,images/I47.png,4.37,0.752
images/I47_10_02.png,I47,10,02,images/I47.png,4.3,0.862
images/I47_10_03.png,I47,10,03,images/I47.png,3.87,0.8059999999999999
images/I47_10_04.png,I47,10,04,images/I47.png,1.93,0.68
images/I47_10_05.png,I47,10,05,images/I47.png,1.3,0.45799999999999996
images/I47_11_01.png,I47,11,01,images/I47.png,3.9,0.907
images/I47_11_02.png,I47,11,02,images/I47.png,3.5,0.9570000000000001
images/I47_11_03.png,I47,11,03,images/I47.png,3.17,1.128
images/I47_11_04.png,I47,11,04,images/I47.png,2.63,0.912
images/I47_11_05.png,I47,11,05,images/I47.png,2.1,0.597
images/I47_12_01.png,I47,12,01,images/I47.png,4.73,0.442
images/I47_12_02.png,I47,12,02,images/I47.png,3.73,0.929
images/I47_12_03.png,I47,12,03,images/I47.png,3.17,0.934
images/I47_12_04.png,I47,12,04,images/I47.png,2.67,0.745
images/I47_12_05.png,I47,12,05,images/I47.png,2.39,0.748
images/I47_13_01.png,I47,13,01,images/I47.png,3.67,1.011
images/I47_13_02.png,I47,13,02,images/I47.png,2.8,0.872
images/I47_13_03.png,I47,13,03,images/I47.png,2.47,0.846
images/I47_13_04.png,I47,13,04,images/I47.png,2.1,0.831
images/I47_13_05.png,I47,13,05,images/I47.png,1.83,0.5820000000000001
images/I47_14_01.png,I47,14,01,images/I47.png,4.83,0.373
images/I47_14_02.png,I47,14,02,images/I47.png,3.73,0.998
images/I47_14_03.png,I47,14,03,images/I47.png,2.7,0.862
images/I47_14_04.png,I47,14,04,images/I47.png,2.7,0.862
images/I47_14_05.png,I47,14,05,images/I47.png,1.87,0.562
images/I47_15_01.png,I47,15,01,images/I47.png,3.73,0.8540000000000001
images/I47_15_02.png,I47,15,02,images/I47.png,2.77,1.055
images/I47_15_03.png,I47,15,03,images/I47.png,2.13,0.9209999999999999
images/I47_15_04.png,I47,15,04,images/I47.png,1.6,0.611
images/I47_15_05.png,I47,15,05,images/I47.png,1.23,0.423
images/I47_16_01.png,I47,16,01,images/I47.png,4.65,0.542
images/I47_16_02.png,I47,16,02,images/I47.png,4.53,0.718
images/I47_16_03.png,I47,16,03,images/I47.png,3.73,0.8140000000000001
images/I47_16_04.png,I47,16,04,images/I47.png,2.17,0.898
images/I47_16_05.png,I47,16,05,images/I47.png,1.9,0.87
images/I47_17_01.png,I47,17,01,images/I47.png,4.67,0.47100000000000003
images/I47_17_02.png,I47,17,02,images/I47.png,4.4,0.8
images/I47_17_03.png,I47,17,03,images/I47.png,4.3,0.69
images/I47_17_04.png,I47,17,04,images/I47.png,3.8,0.833
images/I47_17_05.png,I47,17,05,images/I47.png,2.57,0.883
images/I47_18_01.png,I47,18,01,images/I47.png,4.53,0.67
images/I47_18_02.png,I47,18,02,images/I47.png,4.53,0.8059999999999999
images/I47_18_03.png,I47,18,03,images/I47.png,4.63,0.547
images/I47_18_04.png,I47,18,04,images/I47.png,4.5,0.6709999999999999
images/I47_18_05.png,I47,18,05,images/I47.png,4.3,0.45799999999999996
images/I47_19_01.png,I47,19,01,images/I47.png,4.53,0.562
images/I47_19_02.png,I47,19,02,images/I47.png,4.33,0.65
images/I47_19_03.png,I47,19,03,images/I47.png,3.2,0.872
images/I47_19_04.png,I47,19,04,images/I47.png,1.97,0.706
images/I47_19_05.png,I47,19,05,images/I47.png,1.27,0.512
images/I47_20_01.png,I47,20,01,images/I47.png,4.43,0.7609999999999999
images/I47_20_02.png,I47,20,02,images/I47.png,3.81,0.997
images/I47_20_03.png,I47,20,03,images/I47.png,3.43,1.2830000000000001
images/I47_20_04.png,I47,20,04,images/I47.png,3.57,1.1159999999999999
images/I47_20_05.png,I47,20,05,images/I47.png,3.07,1.209
images/I47_21_01.png,I47,21,01,images/I47.png,3.8,1.013
images/I47_21_02.png,I47,21,02,images/I47.png,2.97,1.048
images/I47_21_03.png,I47,21,03,images/I47.png,3.53,1.1179999999999999
images/I47_21_04.png,I47,21,04,images/I47.png,2.93,0.998
images/I47_21_05.png,I47,21,05,images/I47.png,1.83,0.7340000000000001
images/I47_22_01.png,I47,22,01,images/I47.png,4.17,0.778
images/I47_22_02.png,I47,22,02,images/I47.png,4.39,0.868
images/I47_22_03.png,I47,22,03,images/I47.png,3.63,1.11
images/I47_22_04.png,I47,22,04,images/I47.png,3.43,1.2830000000000001
images/I47_22_05.png,I47,22,05,images/I47.png,2.37,1.169
images/I47_23_01.png,I47,23,01,images/I47.png,2.47,0.991
images/I47_23_02.png,I47,23,02,images/I47.png,2.1,0.907
images/I47_23_03.png,I47,23,03,images/I47.png,2.47,0.9570000000000001
images/I47_23_04.png,I47,23,04,images/I47.png,1.8,0.47600000000000003
images/I47_23_05.png,I47,23,05,images/I47.png,1.8,0.7020000000000001
images/I47_24_01.png,I47,24,01,images/I47.png,4.0,0.632
images/I47_24_02.png,I47,24,02,images/I47.png,2.83,1.003
images/I47_24_03.png,I47,24,03,images/I47.png,2.6,0.757
images/I47_24_04.png,I47,24,04,images/I47.png,1.5,0.6709999999999999
images/I47_24_05.png,I47,24,05,images/I47.png,1.3,0.45799999999999996
images/I47_25_01.png,I47,25,01,images/I47.png,3.63,0.836
images/I47_25_02.png,I47,25,02,images/I47.png,4.13,0.499
images/I47_25_03.png,I47,25,03,images/I47.png,4.6,0.49
images/I47_25_04.png,I47,25,04,images/I47.png,4.2,0.47600000000000003
images/I47_25_05.png,I47,25,05,images/I47.png,2.97,0.983
images/I48_01_01.png,I48,01,01,images/I48.png,4.53,0.718
images/I48_01_02.png,I48,01,02,images/I48.png,4.75,0.433
images/I48_01_03.png,I48,01,03,images/I48.png,3.5,0.9570000000000001
images/I48_01_04.png,I48,01,04,images/I48.png,2.2,0.7020000000000001
images/I48_01_05.png,I48,01,05,images/I48.png,1.23,0.423
images/I48_02_01.png,I48,02,01,images/I48.png,4.13,0.67
images/I48_02_02.png,I48,02,02,images/I48.png,3.03,0.752
images/I48_02_03.png,I48,02,03,images/I48.png,1.87,0.562
images/I48_02_04.png,I48,02,04,images/I48.png,1.7,0.526
images/I48_02_05.png,I48,02,05,images/I48.png,1.23,0.423
images/I48_03_01.png,I48,03,01,images/I48.png,4.53,0.562
images/I48_03_02.png,I48,03,02,images/I48.png,4.27,0.512
images/I48_03_03.png,I48,03,03,images/I48.png,3.23,0.8029999999999999
images/I48_03_04.png,I48,03,04,images/I48.png,2.48,0.7440000000000001
images/I48_03_05.png,I48,03,05,images/I48.png,2.13,0.763
images/I48_04_01.png,I48,04,01,images/I48.png,4.63,0.547
images/I48_04_02.png,I48,04,02,images/I48.png,2.27,1.123
images/I48_04_03.png,I48,04,03,images/I48.png,1.57,0.955
images/I48_04_04.png,I48,04,04,images/I48.png,1.43,0.667
images/I48_04_05.png,I48,04,05,images/I48.png,1.5,0.922
images/I48_05_01.png,I48,05,01,images/I48.png,4.53,0.718
images/I48_05_02.png,I48,05,02,images/I48.png,2.7,1.13
images/I48_05_03.png,I48,05,03,images/I48.png,1.8,0.7020000000000001
images/I48_05_04.png,I48,05,04,images/I48.png,1.77,0.8029999999999999
images/I48_05_05.png,I48,05,05,images/I48.png,1.9,0.597
images/I48_06_01.png,I48,06,01,images/I48.png,4.07,1.062
images/I48_06_02.png,I48,06,02,images/I48.png,4.1,0.831
images/I48_06_03.png,I48,06,03,images/I48.png,3.57,0.9890000000000001
images/I48_06_04.png,I48,06,04,images/I48.png,3.03,0.948
images/I48_06_05.png,I48,06,05,images/I48.png,2.07,0.772
images/I48_07_01.png,I48,07,01,images/I48.png,2.77,0.8029999999999999
images/I48_07_02.png,I48,07,02,images/I48.png,2.6,1.114
images/I48_07_03.png,I48,07,03,images/I48.png,2.13,0.991
